-4.00	2.00	-3.00	2.00	0.025166	0.024935	0.025032	0.025044	-3.735734	-0.887633	-0.757069	nan	-0.402116	12.713604	-1.165335	1.812829	-0.443134	-1.598577	-0.621133	nan
-4.00	3.00	-3.00	3.00	0.032071	0.031653	0.031817	0.031846	0.848797	0.429839	0.381674	0.518323	-2.687243	0.402382	0.442771	nan	0.564654	0.254281	0.349367	0.368802
-4.00	4.00	-3.00	4.00	0.038365	0.037560	0.037814	0.037912	-9.392182	0.220930	0.184567	nan	0.392850	0.176658	0.191080	0.236696	0.170257	0.162588	0.187427	0.173118
-4.00	5.00	-3.00	5.00	0.043275	0.041880	0.042216	0.042453	0.656855	0.144387	0.126552	0.228957	1.787385	0.132662	0.142416	0.323227	0.092537	0.128528	0.135997	0.117386
-4.00	2.00	-2.75	2.00	0.026148	0.025864	0.025912	0.025974	1.327435	-8.568691	-3.520339	3.421139	-0.289073	-1.327744	-0.644505	nan	-1.229795	1.572182	-1.677036	1.480106
-4.00	3.00	-2.75	3.00	0.033293	0.032747	0.032846	0.032961	0.435948	0.326052	0.301239	0.349846	-0.891916	0.506833	0.509860	nan	0.392332	0.210081	0.290319	0.288163
-4.00	4.00	-2.75	4.00	0.039783	0.038749	0.038925	0.039150	0.739731	0.193990	0.171507	0.290879	0.430994	0.190051	0.190118	0.249721	0.179545	0.148416	0.176957	0.167690
-4.00	5.00	-2.75	5.00	0.044818	0.043085	0.043338	0.043740	0.710979	0.144533	0.126192	0.234937	0.375181	0.128268	0.132964	0.185651	0.104038	0.121996	0.134329	0.119464
-4.00	2.00	-2.50	2.00	0.027220	0.026874	0.026866	0.026986	0.572551	1.116759	1.311926	0.943107	-0.242409	-0.748673	-0.475837	nan	2.731358	0.602624	3.594776	1.808696
-4.00	3.00	-2.50	3.00	0.034624	0.033930	0.033954	0.034168	0.304964	0.263824	0.248292	0.271337	-0.673535	0.562800	0.547791	nan	0.324487	0.188763	0.258643	0.251153
-4.00	4.00	-2.50	4.00	0.041324	0.040026	0.040115	0.040484	0.355834	0.172829	0.158154	0.213459	0.512963	0.198643	0.190434	0.268721	0.184539	0.139704	0.168646	0.163214
-4.00	5.00	-2.50	5.00	0.046489	0.044373	0.044533	0.045122	0.585857	0.140482	0.123982	0.216899	0.236965	0.126370	0.127666	0.156364	0.116837	0.116903	0.131396	0.121524
-4.00	2.00	-2.25	2.00	0.028399	0.027978	0.027907	0.028094	0.367224	0.522165	0.548782	0.472113	-0.226836	-0.635751	-0.417199	nan	0.835526	0.426196	1.109414	0.733761
-4.00	3.00	-2.25	3.00	0.036082	0.035216	0.035154	0.035481	0.239800	0.221972	0.210783	0.223869	-0.647859	0.546964	0.544847	nan	0.292708	0.178332	0.241237	0.232650
-4.00	4.00	-2.25	4.00	0.043005	0.041406	0.041396	0.041929	0.244829	0.156921	0.146253	0.177780	0.592076	0.200013	0.189508	0.282068	0.186860	0.134442	0.162325	0.159764
-4.00	5.00	-2.25	5.00	0.048308	0.045756	0.045813	0.046611	0.382149	0.132079	0.119311	0.181935	0.205832	0.127253	0.125771	0.148795	0.127863	0.113160	0.128135	0.122848
-4.00	2.00	-2.00	2.00	0.029702	0.029195	0.029049	0.029314	0.270802	0.339191	0.344699	0.316358	-0.228210	-0.657437	-0.406424	nan	0.572715	0.363483	0.772101	0.543708
-4.00	3.00	-2.00	3.00	0.037689	0.036621	0.036462	0.036920	0.200179	0.191608	0.182726	0.191372	-0.715848	0.490439	0.514674	nan	0.275777	0.173222	0.230977	0.222626
-4.00	4.00	-2.00	4.00	0.044853	0.042903	0.042782	0.043502	0.193951	0.144424	0.135874	0.156131	0.623803	0.195623	0.186986	0.283634	0.187830	0.131278	0.157494	0.157183
-4.00	5.00	-2.00	5.00	0.050301	0.047247	0.047191	0.048225	0.250338	0.122916	0.113560	0.151747	0.209705	0.128711	0.125473	0.150173	0.136001	0.110478	0.125025	0.123388
-4.00	2.00	-1.75	2.00	0.031157	0.030547	0.030314	0.030670	0.214376	0.249885	0.249656	0.237366	-0.241024	-0.782757	-0.422621	nan	0.473289	0.336726	0.652454	0.470238
-4.00	3.00	-1.75	3.00	0.039475	0.038170	0.037898	0.038508	0.173081	0.168347	0.160835	0.167345	-0.895147	0.426340	0.474019	nan	0.265637	0.170842	0.224371	0.216746
-4.00	4.00	-1.75	4.00	0.046899	0.044540	0.044292	0.045228	0.164906	0.134091	0.126741	0.140989	0.596685	0.187828	0.183224	0.273839	0.188135	0.129394	0.153695	0.155244
-4.00	5.00	-1.75	5.00	0.052499	0.048867	0.048685	0.049987	0.185557	0.115609	0.108213	0.132409	0.222532	0.128229	0.124983	0.152783	0.141532	0.108581	0.122217	0.123381
-4.00	2.00	-1.50	2.00	0.032797	0.032065	0.031729	0.032194	0.177027	0.196653	0.194385	0.189148	-0.264060	-1.089459	-0.459509	nan	0.421647	0.325068	0.596925	0.434125
-4.00	3.00	-1.50	3.00	0.041479	0.039894	0.039490	0.040278	0.153026	0.149764	0.143154	0.148591	-1.333892	0.369091	0.432669	nan	0.258816	0.169948	0.219734	0.213010
-4.00	4.00	-1.50	4.00	0.049184	0.046345	0.045953	0.047139	0.145877	0.125179	0.118572	0.129370	0.533677	0.178499	0.178679	0.257234	0.188074	0.128308	0.150599	0.153745
-4.00	5.00	-1.50	5.00	0.054945	0.050641	0.050319	0.051926	0.152542	0.109842	0.103434	0.120117	0.229855	0.125833	0.123910	0.153033	0.145130	0.107252	0.119721	0.123058
-4.00	2.00	-1.25	2.00	0.034670	0.033792	0.033335	0.033928	0.150223	0.161030	0.157977	0.156343	-0.299038	-2.044710	-0.518133	nan	0.389367	0.320890	0.567723	0.413953
-4.00	3.00	-1.25	3.00	0.043755	0.041835	0.041277	0.042276	0.137292	0.134395	0.128439	0.133324	-3.101240	0.321774	0.394677	nan	0.253674	0.169908	0.216225	0.210442
-4.00	4.00	-1.25	4.00	0.051767	0.048360	0.047802	0.049279	0.132121	0.117224	0.111129	0.119841	0.461713	0.168809	0.173720	0.238345	0.187766	0.127731	0.147986	0.152538
-4.00	5.00	-1.25	5.00	0.057699	0.052605	0.052126	0.054086	0.133425	0.104900	0.099023	0.111493	0.228012	0.122330	0.122389	0.150572	0.147396	0.106332	0.117497	0.122572
-4.00	2.00	-1.00	2.00	0.036846	0.035792	0.035190	0.035936	0.129814	0.135252	0.131927	0.132312	-0.351127	-54.152098	-0.605910	nan	0.366394	0.320910	0.551499	0.401752
-4.00	3.00	-1.00	3.00	0.046384	0.044060	0.043320	0.044569	0.124357	0.121287	0.115849	0.120446	6.783526	0.283511	0.361182	0.885626	0.249385	0.170391	0.213407	0.208533
-4.00	4.00	-1.00	4.00	0.054732	0.050644	0.049896	0.051714	0.121385	0.109907	0.104207	0.111608	0.395500	0.159396	0.168614	0.219873	0.187255	0.127486	0.145710	0.151517
-4.00	5.00	-1.00	5.00	0.060845	0.054813	0.054159	0.056527	0.120853	0.100348	0.094801	0.104759	0.219099	0.118316	0.120579	0.146212	0.148755	0.105702	0.115496	0.122004
-4.00	2.00	-0.75	2.00	0.039432	0.038166	0.037386	0.038319	0.113519	0.115463	0.112105	0.113687	-0.432034	2.092285	-0.740367	0.874706	0.348432	0.323573	0.542582	0.394020
-4.00	3.00	-0.75	3.00	0.049487	0.046670	0.045710	0.047262	0.113278	0.109766	0.104772	0.109216	1.540338	0.252583	0.332132	0.505565	0.245506	0.171210	0.211042	0.207008
-4.00	4.00	-0.75	4.00	0.058208	0.053294	0.052321	0.054548	0.112446	0.102977	0.097617	0.104168	0.339613	0.150570	0.163535	0.202976	0.186548	0.127463	0.143676	0.150610
-4.00	5.00	-0.75	5.00	0.064513	0.057350	0.056497	0.059348	0.111626	0.095917	0.090620	0.098999	0.206302	0.114144	0.118597	0.140824	0.149478	0.105280	0.113669	0.121391
-4.00	2.00	-0.50	2.00	0.042602	0.041082	0.040081	0.041242	0.099946	0.099499	0.096231	0.098545	-0.570485	1.009493	-0.962785	0.821534	0.333423	0.328106	0.538303	0.389056
-4.00	3.00	-0.50	3.00	0.053263	0.049838	0.048608	0.050532	0.103402	0.099312	0.094727	0.099084	0.850178	0.227392	0.307070	0.390098	0.241791	0.172258	0.208996	0.205709
-4.00	4.00	-0.50	4.00	0.062410	0.056471	0.055231	0.057954	0.104538	0.096191	0.091160	0.097141	0.293935	0.142456	0.158602	0.187966	0.185642	0.127588	0.141817	0.149763
-4.00	5.00	-0.50	5.00	0.068920	0.060364	0.059284	0.062713	0.104154	0.091388	0.086324	0.093662	0.192048	0.110014	0.116527	0.135029	0.149732	0.105003	0.111976	0.120748
-4.00	2.00	-0.25	2.00	0.046669	0.044847	0.043559	0.045007	0.088166	0.086015	0.082910	0.085670	-0.856643	0.660731	-1.390475	0.923271	0.320294	0.334134	0.537353	0.385990
-4.00	3.00	-0.25	3.00	0.058077	0.053887	0.052312	0.054705	0.094208	0.089472	0.085288	0.089582	0.579907	0.206667	0.285459	0.324632	0.238094	0.173475	0.207190	0.204543
-4.00	4.00	-0.25	4.00	0.067726	0.060486	0.058917	0.062261	0.097085	0.089269	0.084588	0.090168	0.256872	0.135083	0.153889	0.174787	0.184522	0.127813	0.140087	0.148938
-4.00	5.00	-0.25	5.00	0.074462	0.064137	0.062790	0.066934	0.097484	0.086503	0.081698	0.088320	0.177787	0.106042	0.114432	0.129214	0.149612	0.104824	0.110384	0.120073
-4.00	2.00	0.00	2.00	0.052260	0.050097	0.048416	0.050233	0.077475	0.074083	0.071191	0.074206	-1.786259	0.489576	-2.528924	1.302867	0.308451	0.341508	0.539121	0.384377
-4.00	3.00	0.00	3.00	0.064679	0.059508	0.057460	0.060474	0.085196	0.079781	0.076017	0.080243	0.436366	0.189449	0.266808	0.280445	0.234327	0.174822	0.205579	0.203453
-4.00	4.00	0.00	4.00	0.074982	0.066018	0.064013	0.068176	0.089524	0.081818	0.077542	0.082815	0.226663	0.128440	0.149451	0.163252	0.183171	0.128101	0.138453	0.148105
-4.00	5.00	0.00	5.00	0.081985	0.069298	0.067619	0.072696	0.090852	0.080869	0.076395	0.082489	0.164252	0.102295	0.112359	0.123592	0.149167	0.104710	0.108863	0.119357
-4.00	2.00	0.25	2.00	0.060871	0.058397	0.056109	0.058426	0.067270	0.062989	0.060361	0.063476	14.309479	0.388343	-14.365571	nan	0.297545	0.350230	0.543412	0.384012
-4.00	3.00	0.25	3.00	0.074948	0.068486	0.065695	0.069604	0.075769	0.069688	0.066395	0.070512	0.347534	0.175028	0.250701	0.247982	0.230427	0.176278	0.204139	0.202404
-4.00	4.00	0.25	4.00	0.086314	0.074893	0.072224	0.077577	0.081110	0.073208	0.069444	0.074431	0.201788	0.122501	0.145334	0.153156	0.181562	0.128427	0.136890	0.147238
-4.00	5.00	0.25	5.00	0.093730	0.077581	0.075423	0.081855	0.083341	0.073772	0.069773	0.075419	0.151731	0.098821	0.110354	0.118278	0.148413	0.104630	0.107389	0.118585
-4.00	2.00	0.50	2.00	0.077118	0.074758	0.071264	0.074341	0.056968	0.052163	0.049865	0.052917	1.381575	0.321692	3.897217	1.200944	0.287361	0.360424	0.550325	0.384846
-4.00	3.00	0.50	3.00	0.095246	0.087048	0.082672	0.088170	0.065113	0.058524	0.055796	0.059685	0.287128	0.162884	0.236816	0.222906	0.226349	0.177835	0.202860	0.201371
-4.00	4.00	0.50	4.00	0.109526	0.093924	0.089809	0.097395	0.070633	0.062420	0.059355	0.063963	0.181030	0.117251	0.141589	0.144311	0.179663	0.128771	0.135378	0.146310
-4.00	5.00	0.50	5.00	0.118173	0.095672	0.092464	0.101490	0.073432	0.063887	0.060643	0.065770	0.140265	0.095669	0.108462	0.113327	0.147344	0.104559	0.105938	0.117738
-4.00	2.00	0.75	2.00	0.123868	0.125401	0.117279	0.122131	0.046199	0.041444	0.039578	0.042317	0.711300	0.274642	1.718689	0.695033	0.277760	0.372334	0.560222	0.386949
-4.00	3.00	0.75	3.00	0.163941	0.153048	0.141044	0.152390	0.052510	0.046123	0.044096	0.047445	0.243270	0.152646	0.224920	0.202893	0.222052	0.179490	0.201742	0.200338
-4.00	4.00	0.75	4.00	0.198325	0.167461	0.155210	0.172744	0.056880	0.049087	0.046972	0.050806	0.163430	0.112703	0.138288	0.136569	0.177434	0.129113	0.133900	0.145299
-4.00	5.00	0.75	5.00	0.211089	0.163436	0.153788	0.174413	0.059884	0.050843	0.048724	0.052937	0.129745	0.092912	0.106750	0.108770	0.145931	0.104473	0.104487	0.116790
-4.00	2.00	1.00	2.00	0.642066	0.874725	0.608061	0.698982	0.036600	0.032757	0.031380	0.033508	0.471178	0.239775	1.104975	0.499782	0.268645	0.386356	0.573765	0.390511
-4.00	3.00	1.00	3.00	0.604666	0.443393	0.348781	0.453892	0.043977	0.039026	0.037496	0.040073	0.209788	0.144071	0.214874	0.186572	0.217493	0.181249	0.200797	0.199293
-4.00	4.00	1.00	4.00	0.418668	0.296701	0.255860	0.316760	0.051223	0.044081	0.042381	0.045740	0.148218	0.108934	0.135555	0.129835	0.174820	0.129435	0.132439	0.144174
-4.00	5.00	1.00	5.00	0.289426	0.234434	0.211114	0.242861	0.057919	0.047061	0.045400	0.049832	0.119943	0.090715	0.105332	0.104650	0.144126	0.104346	0.103012	0.115709
-4.00	2.00	1.25	2.00	-1.444721	-0.988105	-2.145851	nan	0.034859	0.030991	0.029663	0.031763	0.346902	0.213011	0.816193	0.392163	0.259945	0.403087	0.592026	0.395859
-4.00	3.00	1.25	3.00	0.527045	0.672307	0.494010	0.559393	0.046090	0.038326	0.036619	0.040142	0.183122	0.137038	0.206651	0.173091	0.212629	0.183124	0.200043	0.198227
-4.00	4.00	1.25	4.00	0.218191	0.226128	0.200884	0.214806	0.060423	0.046705	0.044772	0.050179	0.134724	0.106162	0.133627	0.124099	0.171756	0.129719	0.130978	0.142902
-4.00	5.00	1.25	5.00	0.159562	0.153679	0.140890	0.151173	0.073390	0.053068	0.051445	0.058515	0.110448	0.089531	0.104445	0.101082	0.141855	0.104149	0.101484	0.114454
-4.00	2.00	1.50	2.00	0.468429	1.042932	0.757675	0.718005	0.040138	0.033445	0.031569	0.034864	0.270201	0.191931	0.648462	0.322779	0.251606	0.423440	0.616706	0.403519
-4.00	3.00	1.50	3.00	0.189770	0.219575	0.196068	0.201406	0.057285	0.043894	0.041550	0.047098	0.161030	0.131586	0.200361	0.161923	0.207405	0.185136	0.199514	0.197134
-4.00	4.00	1.50	4.00	0.143672	0.147613	0.134990	0.141993	0.075225	0.052724	0.050552	0.058529	0.122290	0.104988	0.132974	0.119518	0.168155	0.129942	0.129500	0.141441
-4.00	5.00	1.50	5.00	0.126545	0.122280	0.112822	0.120411	0.091336	0.057680	0.057090	0.067000	0.100479	0.091101	0.104481	0.098525	0.139021	0.103844	0.099865	0.112969
-4.00	2.00	1.75	2.00	0.176412	0.223714	0.206921	0.201376	0.049134	0.038433	0.035799	0.040737	0.217471	0.175028	0.538566	0.273684	0.243585	0.448837	0.650579	0.414330
-4.00	3.00	1.75	3.00	0.133771	0.144974	0.133236	0.137222	0.070018	0.049287	0.046400	0.054302	0.141967	0.128014	0.196269	0.152792	0.201758	0.187321	0.199260	0.196010
-4.00	4.00	1.75	4.00	0.120037	0.120651	0.111228	0.117225	0.091972	0.056608	0.054998	0.065911	0.110212	0.107296	0.134319	0.116676	0.163912	0.130075	0.127980	0.139738
-4.00	5.00	1.75	5.00	0.113238	0.108482	0.100299	0.107205	0.114281	0.056553	0.063640	0.074368	0.090625	0.104731	0.099131	0.097989	0.135491	0.103381	0.098106	0.111177
-4.00	2.00	2.00	2.00	0.122132	0.139090	0.131246	0.130638	0.059915	0.043543	0.040104	0.047121	0.178370	0.161327	0.459958	0.236546	0.235849	0.481596	0.698397	0.429675
-4.00	3.00	2.00	3.00	0.111722	0.116822	0.108301	0.112227	0.085585	0.053637	0.050557	0.061453	0.124836	0.127184	0.194501	0.145623	0.195614	0.189728	0.199350	0.194857
-4.00	4.00	2.00	4.00	0.108140	0.106947	0.098907	0.104583	0.114643	0.056965	0.059222	0.072858	0.098869	0.119487	0.132916	0.116230	0.158893	0.130081	0.126388	0.137724
-4.00	5.00	2.00	5.00	0.105791	0.100496	0.092978	0.099616	0.114436	0.063048	0.080303	0.083366	0.098259	0.094588	0.080940	0.090947	0.131094	0.102689	0.096140	0.108978
-4.00	2.00	2.25	2.00	0.099366	0.107667	0.102065	0.102975	0.074012	0.048586	0.044342	0.054226	0.147698	0.150192	0.398425	0.206755	0.228378	0.525729	0.768942	0.451964
-4.00	3.00	2.25	3.00	0.099451	0.101653	0.094581	0.098517	0.108056	0.056566	0.054382	0.069271	0.109241	0.131146	0.192058	0.140128	0.188891	0.192441	0.199893	0.193688
-4.00	4.00	2.25	4.00	0.100608	0.098289	0.091030	0.096555	0.130427	0.058788	0.072866	0.082362	0.097722	0.123765	0.103070	0.107623	0.152950	0.129912	0.124681	0.135311
-4.00	5.00	2.25	5.00	0.100813	0.095044	0.087941	0.094452	0.101877	0.066839	0.085413	0.083473	0.120456	0.092565	0.081750	0.096959	0.125636	0.101669	0.093871	0.106237
-4.00	2.00	2.50	2.00	0.086427	0.090909	0.086282	0.087847	0.095372	0.053622	0.048727	0.062928	0.122736	0.141189	0.343393	0.181212	0.221174	0.588781	0.880295	0.485779
-4.00	3.00	2.50	3.00	0.091284	0.091815	0.085576	0.089513	0.142177	0.057975	0.060286	0.079206	0.097464	0.141158	0.168814	0.132430	0.181513	0.195592	0.201046	0.192539
-4.00	4.00	2.50	4.00	0.095176	0.092075	0.085330	0.090766	0.119270	0.065539	0.086324	0.087711	0.115812	0.109634	0.091032	0.104946	0.145942	0.129504	0.122802	0.132400
-4.00	5.00	2.50	5.00	0.097112	0.090920	0.084108	0.090557	0.093810	0.066929	0.086078	0.081455	0.150768	0.098031	0.087038	0.108758	0.118957	0.100189	0.091171	0.102807
-4.00	2.00	2.75	2.00	0.077796	0.080196	0.076124	0.078021	0.134369	0.058694	0.053845	0.075165	0.102445	0.133919	0.283849	0.157328	0.214278	0.686695	1.076236	0.541024
-4.00	3.00	2.75	3.00	0.085242	0.084691	0.079007	0.082931	0.167111	0.061237	0.074214	0.091236	0.097304	0.139180	0.123242	0.118620	0.173451	0.199410	0.203046	0.191502
-4.00	4.00	2.75	4.00	0.090931	0.087242	0.080871	0.086247	0.107479	0.067807	0.091116	0.087243	0.146602	0.111266	0.092551	0.114717	0.137832	0.128798	0.120677	0.128912
-4.00	5.00	2.75	5.00	0.094165	0.087587	0.080995	0.087417	0.087839	0.066007	0.085546	0.079157	0.200140	0.106790	0.094738	0.126512	0.111163	0.098131	0.087929	0.098620
-4.00	2.00	3.00	2.00	0.071453	0.072572	0.068867	0.070947	0.222429	0.063877	0.061429	0.095566	0.087553	0.127671	0.213130	0.133558	0.207821	0.859642	1.495849	0.644117
-4.00	3.00	3.00	3.00	0.080462	0.079157	0.073875	0.077779	0.155145	0.066181	0.088991	0.097037	0.113420	0.129881	0.104726	0.115548	0.164819	0.204305	0.206244	0.190790
-4.00	4.00	3.00	4.00	0.087432	0.083278	0.077199	0.082528	0.098984	0.067815	0.092288	0.085247	0.196733	0.119274	0.098169	0.132069	0.128952	0.127816	0.118258	0.124915
-4.00	5.00	3.00	5.00	0.091706	0.084769	0.078354	0.084768	0.082941	0.064736	0.084576	0.076864	0.298211	0.118698	0.105091	0.154945	0.103285	0.095666	0.084299	0.094089
-4.00	2.00	3.25	2.00	0.066489	0.066755	0.063318	0.065502	0.432251	0.069304	0.075020	0.130985	0.080494	0.121693	0.149341	0.113519	0.202117	1.244645	2.932318	0.903553
-4.00	3.00	3.25	3.00	0.076507	0.074647	0.069679	0.073553	0.135924	0.068576	0.096974	0.096689	0.144415	0.131219	0.102349	0.124709	0.156115	0.211070	0.211125	0.190899
-4.00	4.00	3.25	4.00	0.084442	0.079906	0.074065	0.079357	0.092400	0.066925	0.091997	0.082860	0.292147	0.131083	0.106170	0.159606	0.120626	0.126966	0.115722	0.121018
-4.00	5.00	3.25	5.00	0.089587	0.082311	0.076043	0.082462	0.078719	0.063341	0.083422	0.074647	0.507655	0.132171	0.116858	0.198665	0.098418	0.094170	0.081505	0.091073
-4.00	2.00	3.50	2.00	0.062433	0.062099	0.058872	0.061113	0.611980	0.074083	0.094270	0.162284	0.083196	0.118053	0.115873	0.104405	0.197877	2.793459	-15.662280	nan
-4.00	3.00	3.50	3.00	0.073129	0.070846	0.066132	0.069974	0.121337	0.068907	0.100175	0.094262	0.195425	0.139051	0.105433	0.142029	0.148704	0.221320	0.218229	0.192938
-4.00	4.00	3.50	4.00	0.081820	0.076962	0.071323	0.076581	0.086966	0.065651	0.091039	0.080403	0.490259	0.144633	0.115459	0.201546	0.116043	0.127842	0.114081	0.119170
-4.00	5.00	3.50	5.00	0.087716	0.080118	0.073977	0.080408	0.074982	0.061911	0.082185	0.072528	0.722787	0.139984	0.123454	0.232023	0.101257	0.096672	0.082110	0.092977
-4.00	2.00	3.75	2.00	0.059016	0.058245	0.055188	0.057459	0.464079	0.076480	0.110938	0.157909	0.094882	0.119401	0.104497	0.105787	0.196628	-5.288558	-1.840251	1.241519
-4.00	3.00	3.75	3.00	0.070178	0.067564	0.063064	0.066870	0.110544	0.068173	0.100853	0.091260	0.278516	0.149860	0.110975	0.166694	0.145526	0.238376	0.227926	0.199220
-4.00	4.00	3.75	4.00	0.079477	0.074342	0.068878	0.074106	0.082306	0.064213	0.089753	0.077989	0.766202	0.154937	0.123129	0.244504	0.119894	0.133634	0.115605	0.122809
-4.00	5.00	3.75	5.00	0.086033	0.078128	0.072100	0.078548	0.071624	0.060489	0.080918	0.070512	0.612653	0.138865	0.121607	0.217899	0.113909	0.104283	0.086856	0.101047
-3.75	2.00	-4.00	2.00	0.022627	0.022568	0.022848	0.022681	-0.162323	-0.167120	-0.163044	nan	0.696897	0.361179	0.913842	0.612709	-0.144631	-0.197384	-0.207077	nan
-3.75	3.00	-4.00	3.00	0.028928	0.028945	0.029365	0.029079	-0.208841	3.559609	0.546437	nan	0.490777	0.312433	1.576661	0.622959	-5.896125	-4.673020	4.905204	5.131848
-3.75	4.00	-4.00	4.00	0.034755	0.034751	0.035326	0.034943	1.282938	0.178575	0.179086	0.344902	-0.229560	0.381851	0.431253	nan	0.142178	0.304702	0.280188	0.229819
-3.75	5.00	-4.00	5.00	0.039408	0.039213	0.039910	0.039509	0.285621	0.130615	0.132049	0.170153	-0.165952	0.234749	0.227383	nan	0.091778	0.171782	0.164901	0.137503
-3.75	2.00	-3.75	2.00	0.023393	0.023305	0.023556	0.023418	-0.214153	-0.203547	-0.196175	nan	1.225947	0.407935	1.129364	0.826607	-0.157726	-0.226261	-0.230427	nan
-3.75	3.00	-3.75	3.00	0.029890	0.029833	0.030214	0.029979	-0.223464	-1.720723	2.339954	0.965403	0.324904	0.216811	0.383188	0.299974	-2.436240	3.763827	1.700096	nan
-3.75	4.00	-3.75	4.00	0.035883	0.035741	0.036265	0.035962	-16.569130	0.200070	0.183522	nan	-0.375543	0.269599	0.353067	nan	0.141153	0.278566	0.254870	0.215599
-3.75	5.00	-3.75	5.00	0.040648	0.040239	0.040878	0.040587	0.325045	0.135705	0.132265	0.180023	-0.195280	0.202696	0.212876	nan	0.089367	0.164334	0.156980	0.132104
-3.75	2.00	-3.50	2.00	0.024216	0.024094	0.024313	0.024208	-0.298447	-0.258780	-0.245852	nan	5.877030	0.491480	1.631366	1.676506	-0.179842	-0.274303	-0.264900	nan
-3.75	3.00	-3.50	3.00	0.030923	0.030782	0.031118	0.030941	-0.336801	44.825536	1.454025	nan	0.379918	0.228621	0.347031	0.311213	-2.832444	1.071125	0.983273	nan
-3.75	4.00	-3.50	4.00	0.037093	0.036792	0.037260	0.037048	-1.109220	0.230015	0.191361	nan	-1.368714	0.208726	0.285953	nan	0.144888	0.252627	0.237063	0.205491
-3.75	5.00	-3.50	5.00	0.041975	0.041325	0.041899	0.041732	0.384391	0.141321	0.132841	0.193243	-0.246117	0.178107	0.198214	nan	0.087838	0.157484	0.150335	0.127642
-3.75	2.00	-3.25	2.00	0.025104	0.024943	0.025125	0.025058	-0.464127	-0.352916	-0.328954	nan	-1.675543	0.680173	4.340175	nan	-0.220835	-0.370502	-0.323562	nan
-3.75	3.00	-3.25	3.00	0.032036	0.031798	0.032082	0.031972	-0.763526	1.220318	0.784635	nan	0.618912	0.269388	0.365928	0.393672	7.856488	0.544628	0.647263	1.404332
-3.75	4.00	-3.25	4.00	0.038393	0.037912	0.038316	0.038206	-0.748619	0.258063	0.201163	nan	0.933121	0.181319	0.236245	0.341912	0.155119	0.221731	0.223355	0.197316
